,adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
194841,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,79,19,0,0,0,0,0,1,79,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,1
194995,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,309,14,0,0,0,0,0,1,308,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
195015,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,226,10,0,0,0,0,0,1,216,0,0,0,1,60,188,0,0,0,0,0,0,0,0,1,0,0,468,0
195044,1,0,0,0,0,3386,0,0,0,0,0,1,0,0,280,14,0,0,0,0,0,1,276,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,5
195080,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,275,0,0,0,0,0,0,1,275,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
195081,1,0,0,0,0,2261,1,0,0,0,0,0,0,0,337,17,0,0,0,0,0,1,333,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,4
195172,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,217,14,0,0,0,0,0,1,216,1,0,0,0,250,4,1,0,0,0,0,0,0,0,0,0,0,250,3
195285,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,217,22,1,0,0,0,0,0,216,0,0,0,1,50,18,0,0,0,0,0,1,0,0,0,0,0,320,5
195352,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,149,10,0,0,0,0,0,1,146,1,0,0,0,90,103,1,0,0,0,0,0,0,0,0,0,0,728,4
195385,1,0,0,0,0,2261,0,0,1,0,0,0,0,0,202,18,0,0,0,0,0,1,201,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,250,3
195490,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,219,9,0,0,0,0,0,1,216,0,0,0,1,250,50,0,0,0,0,0,0,0,1,0,0,0,300,0
195581,0,1,0,0,0,2821,1,0,0,0,0,0,0,0,85,13,0,0,0,0,0,1,80,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,1
195671,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,15,0,0,0,0,0,1,79,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,5
195782,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,282,14,0,0,0,0,0,1,276,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
195900,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,217,19,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
195902,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,42,22,0,0,0,0,0,1,40,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
195927,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,82,22,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,3
195948,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,222,8,0,0,0,0,0,1,216,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,4
196048,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,3
196073,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,219,8,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,1
196087,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,142,18,0,0,0,0,0,1,134,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
196222,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,168,17,1,0,0,0,0,0,164,0,0,0,1,50,95,0,0,0,0,0,1,0,0,0,0,0,320,4
196226,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,125,21,0,0,0,0,0,1,124,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,1
196233,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,87,15,0,0,0,0,0,1,80,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
196278,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,289,11,0,0,0,0,0,1,276,1,0,0,0,250,4,1,0,0,0,0,0,0,0,0,0,0,250,0
196372,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,108,14,0,0,0,0,0,1,106,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
196488,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,367,22,0,0,0,0,0,1,359,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
196530,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,173,23,0,0,0,0,0,1,164,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
196535,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,50,17,0,0,0,0,0,1,40,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,5
196537,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,223,0,0,0,0,0,0,1,216,0,0,0,1,200,13,0,0,0,0,0,0,0,0,1,0,0,200,5
196645,0,0,1,0,0,3358,1,0,0,0,0,0,0,0,107,9,0,0,0,0,0,1,106,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
196662,0,1,0,0,0,3476,0,1,0,0,0,0,0,0,1,17,0,0,0,0,0,1,1,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
196783,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,97,16,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
196791,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,89,15,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
196805,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,85,9,0,0,0,0,0,1,80,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
196811,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,97,14,0,0,0,0,0,1,94,1,0,0,0,250,62,1,0,0,0,0,0,0,0,0,0,0,300,0
196948,0,1,0,0,0,2261,0,0,1,0,0,0,0,0,103,7,0,0,0,0,0,1,94,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,4
196951,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,219,15,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,5
197037,1,0,0,0,0,2821,0,0,1,0,0,0,0,0,61,10,0,0,0,0,0,1,55,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,1
197094,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,79,11,0,0,0,0,0,1,79,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
197145,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,217,1,0,0,0,0,0,1,216,0,0,0,1,90,5,0,0,0,0,0,1,0,0,0,0,0,728,1
197188,0,1,0,0,0,3476,0,0,1,0,0,0,0,0,288,8,0,0,0,0,0,1,276,1,0,0,0,90,4,0,0,1,0,0,0,0,0,0,0,0,728,4
197196,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,20,8,0,0,0,0,0,1,15,1,0,0,0,90,103,1,0,0,0,0,0,0,0,0,0,0,728,6
197526,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,125,4,0,0,0,0,0,1,124,0,0,0,1,280,5,0,0,0,0,0,1,0,0,0,0,0,336,2
197546,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,125,23,0,0,0,0,0,1,124,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,2
197642,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,114,14,0,0,0,0,0,1,106,1,0,0,0,250,31,1,0,0,0,0,0,0,0,0,0,0,300,0
197800,0,0,1,0,0,1458,0,0,0,0,0,1,0,0,58,21,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
197859,1,0,0,0,0,1458,0,0,0,0,0,0,1,0,26,23,0,0,0,1,0,0,15,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,6
197918,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,66,23,0,0,0,0,0,1,65,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
197998,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,95,14,0,0,0,0,0,1,94,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,1000,5
198053,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,12,20,0,0,0,0,0,1,3,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,6
198199,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,277,15,0,0,0,0,0,1,276,0,1,0,0,280,0,1,0,0,0,0,0,0,0,0,0,0,336,4
198265,1,0,0,0,0,3358,0,0,1,0,0,0,0,0,187,0,0,0,0,0,0,1,183,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,950,5
198281,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,85,7,0,0,0,0,0,1,80,1,0,0,0,200,5,0,0,1,0,0,0,0,0,0,0,0,200,0
198353,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,147,23,0,0,0,0,0,1,146,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
198434,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,90,15,0,0,0,0,0,1,80,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
198445,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,172,7,0,0,0,0,0,1,164,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,2
198465,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,194,14,0,0,0,0,0,1,183,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
198521,1,0,0,0,0,3358,0,0,0,0,0,0,1,0,217,22,1,0,0,0,0,0,216,0,1,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,950,3
198603,1,0,0,0,0,3427,1,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,1,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,6
198657,1,0,0,0,0,3427,1,0,0,0,0,0,0,0,277,17,0,0,0,0,0,1,276,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,1
198672,0,0,1,0,0,2261,0,0,1,0,0,0,0,0,379,10,0,0,0,0,0,1,374,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
199112,0,0,1,0,0,2259,0,0,1,0,0,0,0,0,217,10,0,0,0,0,0,1,216,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
199116,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,165,20,0,0,0,0,0,1,164,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,2
199139,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,53,6,0,0,0,0,0,1,40,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
199141,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,101,14,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
199342,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,1,2,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,5
199377,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,155,0,0,0,0,0,0,1,146,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,0
199378,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,221,23,0,0,0,0,0,1,216,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,2
199381,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,277,17,0,0,0,0,0,1,276,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,1
199414,0,1,0,0,0,3386,1,0,0,0,0,0,0,0,165,16,0,0,0,0,0,1,164,1,0,0,0,90,280,1,0,0,0,0,0,0,0,0,0,0,728,3
199667,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,1,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
199682,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,239,1,0,0,0,0,0,1,238,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,4
199694,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,206,3,0,0,0,0,0,1,201,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
199939,1,0,0,0,0,2261,0,0,1,0,0,0,0,0,237,16,0,0,0,0,0,1,216,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,1,620,3
200061,1,0,0,0,0,3358,1,0,0,0,0,0,0,0,345,22,0,0,0,0,0,1,344,0,1,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,300,3
200077,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,1,1,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
200095,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,337,17,0,0,0,0,0,1,333,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,6
200328,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,387,18,0,0,0,0,0,1,374,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
200355,0,1,0,0,0,3386,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,1,94,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,5
200434,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,129,13,0,0,0,0,0,1,124,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,3
200555,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,180,21,0,0,0,0,0,1,164,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,3
200561,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,334,20,0,0,0,0,0,1,333,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,6
200566,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,230,3,0,0,0,0,0,1,216,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,5
200606,0,1,0,0,0,2259,1,0,0,0,0,0,0,0,219,16,0,0,0,0,0,1,216,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,0
200645,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,1,216,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,1
200687,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,375,13,0,0,0,0,0,1,374,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
200892,1,0,0,0,0,3427,0,0,1,0,0,0,0,0,5,15,0,0,0,0,0,1,3,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,950,4
201006,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,163,17,0,0,0,0,0,1,146,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,0
201033,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,375,14,0,0,0,0,0,1,374,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
201091,0,0,1,0,0,3476,0,0,1,0,0,0,0,0,179,19,0,0,0,0,0,1,164,1,0,0,0,250,20,1,0,0,0,0,0,0,0,0,0,0,300,0
201094,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,104,15,0,0,0,0,0,1,94,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,4
201243,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,246,9,0,0,0,0,0,1,238,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
201365,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,1,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
201390,1,0,0,0,0,3386,1,0,0,0,0,0,0,0,2,18,0,0,0,0,0,1,2,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,728,5
201398,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,181,12,0,0,0,0,0,1,164,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
201422,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,219,19,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
201547,0,0,1,0,0,2261,0,0,0,0,0,1,0,0,12,13,0,0,0,0,0,1,3,0,0,0,1,600,20,0,0,0,0,0,0,0,1,0,0,0,180,5
201566,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,153,18,0,0,0,0,0,1,146,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
201581,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,41,19,0,0,0,0,0,1,40,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
201592,0,1,0,0,0,3358,0,0,1,0,0,0,0,0,22,19,0,0,0,0,0,1,15,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,120,0
201608,1,0,0,0,0,2821,1,0,0,0,0,0,0,0,79,1,0,0,0,0,0,1,79,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,1,300,2
201635,0,0,1,0,0,3358,0,0,1,0,0,0,0,0,206,23,0,0,0,0,0,1,201,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,3
201693,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,239,7,0,0,0,0,0,1,238,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,6
201728,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
201781,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,278,7,0,0,0,0,0,1,276,1,0,0,0,90,4,0,0,1,0,0,0,0,0,0,0,0,728,0
201840,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,84,8,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
201858,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,116,8,0,0,0,0,0,1,106,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
201883,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,42,12,0,0,0,0,0,1,40,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
201916,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,85,21,0,0,0,0,0,1,80,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,250,5
201944,0,0,0,1,0,2821,1,0,0,0,0,0,0,0,96,22,0,0,0,0,0,1,94,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,0
201947,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,309,14,0,0,0,0,0,1,308,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
202002,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,56,10,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
202027,1,0,0,0,0,3386,0,0,1,0,0,0,0,0,162,22,0,0,0,0,0,1,146,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
202036,1,0,0,0,0,2821,0,0,1,0,0,0,0,0,254,16,0,0,0,0,0,1,253,0,0,0,1,280,0,0,0,0,0,0,0,0,0,0,1,0,336,2
202107,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,1,3,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,1
202123,0,0,1,0,0,2261,1,0,0,0,0,0,0,0,177,16,0,0,0,0,0,1,164,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,5
202230,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,3
202378,0,1,0,0,0,3427,1,0,0,0,0,0,0,0,217,22,0,0,0,0,0,1,216,1,0,0,0,600,177,1,0,0,0,0,0,0,0,0,0,0,160,6
202393,0,0,1,0,0,3427,0,0,1,0,0,0,0,0,337,21,0,0,0,0,0,1,333,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,1
202524,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,397,17,0,0,0,0,0,1,183,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
202560,0,0,1,0,0,3476,0,1,0,0,0,0,0,0,41,15,0,0,0,0,0,1,40,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,3
202707,1,0,0,0,0,3358,0,0,0,0,0,1,0,0,382,17,0,0,0,1,0,0,374,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,2
202760,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,239,17,0,0,0,0,0,1,238,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
202766,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,148,14,0,0,0,0,0,1,146,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
202792,0,0,1,0,0,3386,0,0,1,0,0,0,0,0,102,17,0,0,0,0,0,1,94,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
202819,0,0,1,0,0,3386,1,0,0,0,0,0,0,0,57,12,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,5
202941,0,1,0,0,0,1458,0,0,1,0,0,0,0,0,275,8,0,0,0,0,0,1,275,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
202948,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,222,19,0,0,0,0,0,1,216,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
203133,1,0,0,0,0,1458,0,0,0,0,0,1,0,0,184,13,0,0,0,0,1,0,183,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,4
203183,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,221,1,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
203259,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,76,18,0,0,0,0,0,1,65,1,0,0,0,250,10,1,0,0,0,0,0,0,0,0,0,0,300,6
203280,0,1,0,0,0,2259,0,0,1,0,0,0,0,0,217,17,0,0,0,0,0,1,216,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,0
203351,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,42,23,0,0,0,0,0,1,40,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
203413,0,1,0,0,0,2821,0,0,1,0,0,0,0,0,44,21,0,0,0,0,0,1,40,0,0,0,1,250,5,0,0,0,0,0,0,0,0,1,0,0,300,0
203415,0,1,0,0,0,3386,0,0,1,0,0,0,0,0,275,7,0,0,0,0,0,1,275,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,6
203439,0,1,0,0,0,2261,0,0,0,0,0,0,1,0,202,1,0,0,0,1,0,0,201,0,0,0,1,250,4,0,0,0,0,0,0,0,0,1,0,0,300,4
203464,0,1,0,0,0,1458,1,0,0,0,0,0,0,0,242,20,0,0,0,0,0,1,238,1,0,0,0,600,177,1,0,0,0,0,0,0,0,0,0,0,160,1
203653,0,1,0,0,0,3476,1,0,0,0,0,0,0,0,275,9,0,0,0,0,0,1,275,1,0,0,0,280,4,0,0,1,0,0,0,0,0,0,0,0,336,4
203661,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,308,9,0,0,0,0,0,1,308,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,5
203893,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,184,15,0,0,0,0,0,1,183,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,6
203926,0,0,1,0,0,1458,0,0,1,0,0,0,0,0,184,15,0,0,0,0,0,1,183,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
203942,0,1,0,0,0,3358,1,0,0,0,0,0,0,0,275,0,0,0,0,0,0,1,275,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,0
204134,0,0,1,0,0,1458,1,0,0,0,0,0,0,0,118,22,0,0,0,0,0,1,106,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
204166,0,1,0,0,0,3427,0,0,1,0,0,0,0,0,178,8,0,0,0,0,0,1,164,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,3
204206,0,0,1,0,0,2821,1,0,0,0,0,0,0,0,285,10,0,0,0,0,0,1,276,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,1
204263,0,0,1,0,0,3427,1,0,0,0,0,0,0,0,152,16,0,0,0,0,0,1,146,1,0,0,0,90,31,1,0,0,0,0,0,0,0,0,0,0,1000,6
204527,0,0,1,0,0,2821,0,0,1,0,0,0,0,0,23,13,0,0,0,0,0,1,15,0,0,0,1,90,70,0,0,0,0,0,0,0,1,0,0,0,1000,1
204536,1,0,0,0,0,3476,0,0,1,0,0,0,0,0,217,20,0,0,0,0,0,1,216,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
204586,0,1,0,0,0,3427,0,1,0,0,0,0,0,0,219,22,0,0,0,0,0,1,216,1,0,0,0,90,5,0,1,0,0,0,0,0,0,0,0,0,728,2
204599,0,0,0,1,0,2821,0,0,1,0,0,0,0,0,68,13,0,0,0,0,0,1,65,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
204656,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,106,14,1,0,0,0,0,0,106,0,0,0,1,50,29,0,0,0,0,0,1,0,0,0,0,0,320,3
204835,0,0,1,0,0,3476,1,0,0,0,0,0,0,0,163,21,0,0,0,0,0,1,146,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,1
204976,0,0,0,0,1,2997,0,0,0,0,0,0,1,0,81,15,1,0,0,0,0,0,80,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,3
204993,1,0,0,0,0,1458,0,0,1,0,0,0,0,0,178,2,0,0,0,0,0,1,164,0,1,0,0,280,0,1,0,0,0,0,0,0,0,0,0,0,336,2
