adexchange_1,adexchange_2,adexchange_3,adexchange_4,adexchange_null,advertiser,browser_chrome,browser_firefox,browser_ie,browser_maxthon,browser_opera,browser_other,browser_safari,browser_theworld,city,click,hour,os_android,os_ios,os_linux,os_mac,os_other,os_windows,region,slotformat_0,slotformat_1,slotformat_5,slotformat_Na,slotheight,slotprice,slotvisibility_0,slotvisibility_1,slotvisibility_2,slotvisibility_255,slotvisibility_FifthView,slotvisibility_FirstView,slotvisibility_FourthView,slotvisibility_Na,slotvisibility_OtherView,slotvisibility_SecondView,slotvisibility_ThirdView,slotwidth,weekday
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,219,0,11,0,0,0,0,0,1,216,1,0,0,0,250,80,1,0,0,0,0,0,0,0,0,0,0,300,1
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,219,0,19,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,0
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,85,0,16,0,0,0,0,0,1,80,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,6
0,0,1,0,0,3358,1,0,0,0,0,0,0,0,216,0,23,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,281,0,19,0,0,0,0,0,1,276,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,250,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,254,0,0,0,0,0,0,0,1,253,1,0,0,0,90,280,1,0,0,0,0,0,0,0,0,0,0,728,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,0,22,0,0,0,0,0,1,79,0,1,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,28,0,16,0,0,0,0,0,1,27,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,234,0,17,0,0,0,0,0,1,216,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,2
0,0,0,1,0,2821,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,2
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,85,1,10,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,277,0,10,0,0,0,0,0,1,276,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,84,0,13,0,0,0,0,0,1,80,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,4
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,220,0,18,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,0
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,154,0,8,0,0,0,0,0,1,146,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,216,0,9,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,1,0,0,0,0,300,5
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,380,0,22,0,0,0,0,0,1,374,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,0
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,95,0,19,0,0,0,0,0,1,94,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,0
0,1,0,0,0,2259,0,0,1,0,0,0,0,0,216,0,11,0,0,0,0,0,1,216,0,0,0,1,90,5,0,0,0,0,0,0,0,0,1,0,0,728,6
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,79,0,14,0,0,0,0,0,1,79,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,0,1,0,0,3386,0,1,0,0,0,0,0,0,114,0,21,0,0,0,0,0,1,106,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,282,0,6,0,0,0,0,0,1,276,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,184,0,11,0,0,0,0,0,1,183,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,97,0,18,0,0,0,0,0,1,94,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,1
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,120,0,11,0,0,0,0,0,1,106,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,5
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,336,0,15,0,0,0,0,0,1,333,0,0,0,1,250,0,0,0,0,0,0,1,0,0,0,0,0,300,1
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,153,0,2,0,0,0,0,0,1,146,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,728,1
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,15,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,6
0,1,0,0,0,2821,1,0,0,0,0,0,0,0,397,0,13,0,0,0,0,0,1,183,0,0,0,1,90,5,0,0,0,0,0,1,0,0,0,0,0,728,1
1,0,0,0,0,3476,1,0,0,0,0,0,0,0,288,0,9,0,0,0,0,0,1,276,0,1,0,0,280,0,0,0,0,1,0,0,0,0,0,0,0,336,2
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,129,0,19,0,0,0,0,0,1,124,1,0,0,0,250,4,0,0,1,0,0,0,0,0,0,0,0,250,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,35,0,16,0,0,0,0,0,1,27,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,1,2,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,1,183,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,4
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,42,0,14,0,0,0,0,0,1,40,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,4
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,233,0,11,0,0,0,0,0,1,216,0,0,0,1,90,80,0,0,0,0,0,0,0,1,0,0,0,1000,6
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,1,3,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,2261,0,0,1,0,0,0,0,0,135,0,17,0,0,0,0,0,1,134,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,1,0,300,3
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,277,0,20,0,0,0,0,0,1,276,1,0,0,0,250,31,1,0,0,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,219,0,18,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,165,0,18,0,0,0,0,0,1,164,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,0
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,85,0,17,0,0,0,0,0,1,80,1,0,0,0,250,5,1,0,0,0,0,0,0,0,0,0,0,250,4
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,220,0,14,1,0,0,0,0,0,216,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,3
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,85,0,8,0,0,0,0,0,1,80,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,1,0,13,0,0,0,0,0,1,1,1,0,0,0,250,39,0,0,1,0,0,0,0,0,0,0,0,250,4
1,0,0,0,0,3427,0,0,0,0,0,0,1,0,219,0,22,0,0,0,1,0,0,216,0,1,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,950,6
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,119,0,23,0,0,0,0,0,1,106,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,300,6
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,42,0,14,0,0,0,0,0,1,40,0,0,0,1,600,180,0,0,0,0,0,0,0,0,1,0,0,120,4
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,1,1,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,960,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,228,0,16,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,148,0,20,0,0,0,0,0,1,146,0,0,0,1,250,30,0,0,0,0,0,0,0,0,0,1,0,300,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,179,0,12,0,0,0,0,0,1,164,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,334,0,10,0,0,0,0,0,1,333,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,0
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,187,0,8,0,0,0,0,0,1,183,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,1000,1
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,169,0,0,0,0,0,0,0,1,164,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,1
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,239,0,15,0,0,0,0,0,1,238,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3476,0,0,0,1,0,0,0,0,79,0,16,0,0,0,0,0,1,79,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,2
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,95,0,9,0,0,0,0,0,1,94,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,6
1,0,0,0,0,3427,0,0,0,0,0,1,0,0,91,0,1,0,0,0,1,0,0,80,0,0,1,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,4
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,85,0,23,0,0,0,0,0,1,80,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,153,0,20,0,0,0,0,0,1,146,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,3
0,0,1,0,0,3386,1,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,1,2,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,243,1,23,1,0,0,0,0,0,238,0,0,0,1,50,98,0,0,0,0,0,1,0,0,0,0,0,320,5
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,219,0,12,0,0,0,0,0,1,216,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,5
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,95,0,17,1,0,0,0,0,0,94,0,0,0,1,50,5,0,0,0,0,0,0,0,0,1,0,0,320,3
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,154,0,15,0,0,0,0,0,1,146,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,222,0,15,0,0,0,0,0,1,216,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,3
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,82,0,13,0,0,0,0,0,1,80,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,1
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,153,0,18,0,0,0,0,0,1,146,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,222,0,16,0,0,0,0,0,1,216,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,217,0,22,0,0,0,0,0,1,216,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,5
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,184,0,14,0,0,0,0,0,1,183,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,119,0,7,0,0,0,0,0,1,106,1,0,0,0,250,5,0,1,0,0,0,0,0,0,0,0,0,300,5
1,0,0,0,0,2261,0,0,1,0,0,0,0,0,65,0,10,0,0,0,0,0,1,65,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,5
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,172,0,19,0,0,0,0,0,1,164,1,0,0,0,250,16,1,0,0,0,0,0,0,0,0,0,0,250,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,79,0,11,0,0,0,0,0,1,79,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,1
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,49,0,22,0,0,0,0,0,1,40,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,106,0,18,0,0,0,0,0,1,106,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,0
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,79,0,15,0,0,0,0,0,1,79,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,0
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,165,1,10,0,0,0,0,0,1,164,1,0,0,0,60,5,0,1,0,0,0,0,0,0,0,0,0,468,6
1,0,0,0,0,3427,0,0,1,0,0,0,0,0,219,0,23,0,0,0,0,0,1,216,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,3
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,85,0,18,0,0,0,0,0,1,80,1,0,0,0,280,4,0,0,1,0,0,0,0,0,0,0,0,336,3
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,100,0,12,0,0,0,0,0,1,94,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,228,0,20,0,0,0,0,0,1,216,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,0
0,0,1,0,0,3358,0,0,1,0,0,0,0,0,334,0,23,0,0,0,0,0,1,333,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,2259,0,0,1,0,0,0,0,0,219,0,10,0,0,0,0,0,1,216,0,0,0,1,90,50,0,0,0,0,0,0,0,1,0,0,0,1000,0
1,0,0,0,0,2261,1,0,0,0,0,0,0,0,76,0,15,0,0,0,0,0,1,65,0,0,0,1,250,0,0,0,0,0,0,0,0,1,0,0,0,300,3
1,0,0,0,0,3386,0,0,1,0,0,0,0,0,47,0,10,0,0,0,0,0,1,40,0,1,0,0,250,0,0,1,0,0,0,0,0,0,0,0,0,300,6
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,98,0,1,0,0,0,0,0,1,94,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,16,0,18,0,0,0,0,0,1,15,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,0
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,233,0,22,0,0,0,0,0,1,216,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,54,0,14,0,0,0,0,0,1,40,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,0
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,275,0,16,0,0,0,0,0,1,275,1,0,0,0,200,4,1,0,0,0,0,0,0,0,0,0,0,200,0
0,0,0,1,0,2821,1,0,0,0,0,0,0,0,188,0,18,0,0,0,0,0,1,183,0,0,0,1,90,30,0,0,0,0,0,1,0,0,0,0,0,960,0
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,286,0,10,0,0,0,0,0,1,276,0,0,0,1,600,180,0,0,0,0,0,0,0,0,1,0,0,120,5
1,0,0,0,0,3476,0,0,1,0,0,0,0,0,102,0,16,0,0,0,0,0,1,94,0,1,0,0,250,0,0,0,1,0,0,0,0,0,0,0,0,300,3
1,0,0,0,0,3358,0,0,1,0,0,0,0,0,234,0,0,0,0,0,0,0,1,216,0,1,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,950,2
0,1,0,0,0,3427,1,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,1,216,1,0,0,0,60,5,0,0,1,0,0,0,0,0,0,0,0,468,2
0,1,0,0,0,3476,1,0,0,0,0,0,0,0,334,0,17,0,0,0,0,0,1,333,1,0,0,0,90,31,0,0,1,0,0,0,0,0,0,0,0,728,6
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,64,0,10,0,0,0,0,0,1,55,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
0,1,0,0,0,3358,0,0,1,0,0,0,0,0,82,0,18,0,0,0,0,0,1,80,1,0,0,0,200,16,1,0,0,0,0,0,0,0,0,0,0,200,0
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,95,0,17,1,0,0,0,0,0,94,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,2
1,0,0,0,0,3358,1,0,0,0,0,0,0,0,168,0,22,0,0,0,0,0,1,164,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,66,0,16,0,0,0,0,0,1,65,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
1,0,0,0,0,3427,0,1,0,0,0,0,0,0,202,0,11,0,0,0,0,0,1,201,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,3
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,85,0,11,0,0,0,0,0,1,80,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,6
0,0,0,1,0,2821,0,0,0,0,0,0,1,0,82,0,18,0,0,0,1,0,0,80,0,0,0,1,90,0,0,0,0,0,0,1,0,0,0,0,0,728,0
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,275,0,18,0,0,0,0,0,1,275,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,1,0,0,0,1458,0,0,1,0,0,0,0,0,282,0,7,0,0,0,0,0,1,276,1,0,0,0,90,4,0,0,1,0,0,0,0,0,0,0,0,728,6
1,0,0,0,0,3386,1,0,0,0,0,0,0,0,148,0,20,0,0,0,0,0,1,146,0,1,0,0,250,0,1,0,0,0,0,0,0,0,0,0,0,300,4
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,165,0,19,0,0,0,0,0,1,164,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,92,0,6,0,0,0,0,0,1,80,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,1458,0,0,0,0,0,0,1,0,394,0,1,0,0,0,1,0,0,394,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,3386,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,6
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,275,0,10,0,0,0,0,0,1,275,1,0,0,0,60,5,1,0,0,0,0,0,0,0,0,0,0,468,3
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,63,0,20,0,0,0,0,0,1,55,1,0,0,0,90,80,1,0,0,0,0,0,0,0,0,0,0,1000,5
1,0,0,0,0,1458,1,0,0,0,0,0,0,0,96,0,17,0,0,0,0,0,1,94,0,1,0,0,600,0,0,0,1,0,0,0,0,0,0,0,0,160,5
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,223,0,14,0,0,0,0,0,1,216,1,0,0,0,600,5,0,0,1,0,0,0,0,0,0,0,0,160,4
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,210,0,17,0,0,0,0,0,1,201,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,1,0,0,0,1458,1,0,0,0,0,0,0,0,219,0,9,0,0,0,0,0,1,216,1,0,0,0,90,77,0,1,0,0,0,0,0,0,0,0,0,728,6
0,1,0,0,0,2259,1,0,0,0,0,0,0,0,228,0,16,0,0,0,0,0,1,216,0,0,0,1,280,5,0,0,0,0,0,0,0,0,1,0,0,336,1
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,217,0,5,0,0,0,0,0,1,216,1,0,0,0,280,4,0,0,1,0,0,0,0,0,0,0,0,336,4
1,0,0,0,0,3386,0,0,0,0,0,1,0,0,41,0,0,0,0,0,1,0,0,40,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,2
1,0,0,0,0,2821,0,0,1,0,0,0,0,0,393,0,10,0,0,0,0,0,1,393,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,1,950,1
0,0,1,0,0,3476,0,0,0,0,0,0,1,0,58,0,23,0,0,0,1,0,0,55,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,3476,1,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,1,3,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,222,0,8,0,0,0,0,0,1,216,0,0,0,1,250,0,0,0,0,0,0,1,0,0,0,0,0,300,1
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,227,1,18,1,0,0,0,0,0,216,0,0,0,1,50,34,0,0,0,0,0,1,0,0,0,0,0,320,2
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,98,0,13,0,0,0,0,0,1,94,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,728,0
0,1,0,0,0,3476,0,0,1,0,0,0,0,0,185,0,14,0,0,0,0,0,1,183,1,0,0,0,250,5,0,0,1,0,0,0,0,0,0,0,0,250,2
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,283,0,7,0,0,0,0,0,1,276,1,0,0,0,280,5,0,0,1,0,0,0,0,0,0,0,0,336,5
1,0,0,0,0,1458,0,0,1,0,0,0,0,0,277,0,14,0,0,0,0,0,1,276,0,1,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,336,6
0,0,1,0,0,1458,1,0,0,0,0,0,0,0,231,0,11,0,0,0,0,0,1,216,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,386,0,12,0,0,0,0,0,1,374,1,0,0,0,250,10,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,42,0,9,0,0,0,0,0,1,40,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
0,0,1,0,0,3358,1,0,0,0,0,0,0,0,119,0,23,0,0,0,0,0,1,106,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
1,0,0,0,0,2259,0,0,1,0,0,0,0,0,219,0,0,0,0,0,0,0,1,216,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,200,1
0,1,0,0,0,3386,0,0,1,0,0,0,0,0,85,0,1,0,0,0,0,0,1,80,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,5
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,294,0,16,0,0,0,0,0,1,276,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,6
0,0,1,0,0,2821,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,728,0
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,1,216,0,0,0,1,90,0,0,0,0,0,0,0,0,1,0,0,0,950,5
0,1,0,0,0,3358,1,0,0,0,0,0,0,0,79,0,15,0,0,0,0,0,1,79,1,0,0,0,90,59,1,0,0,0,0,0,0,0,0,0,0,728,2
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,61,0,1,0,0,0,0,0,1,55,1,0,0,0,600,140,1,0,0,0,0,0,0,0,0,0,0,160,1
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,234,0,2,0,0,0,0,0,1,216,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,1
0,1,0,0,0,2821,0,0,1,0,0,0,0,0,79,0,16,0,0,0,0,0,1,79,0,0,0,1,600,5,0,0,0,0,0,0,0,0,1,0,0,160,2
0,1,0,0,0,2261,0,0,1,0,0,0,0,0,111,0,14,0,0,0,0,0,1,106,0,0,0,1,250,32,0,0,0,0,0,0,0,0,1,0,0,300,5
0,0,1,0,0,3427,0,0,1,0,0,0,0,0,219,0,12,0,0,0,0,0,1,216,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,5
0,0,1,0,0,3386,0,1,0,0,0,0,0,0,184,0,0,0,0,0,0,0,1,183,1,0,0,0,250,50,1,0,0,0,0,0,0,0,0,0,0,300,0
0,0,1,0,0,3427,1,0,0,0,0,0,0,0,254,0,12,0,0,0,0,0,1,253,1,0,0,0,90,70,1,0,0,0,0,0,0,0,0,0,0,1000,3
0,0,1,0,0,3476,0,0,1,0,0,0,0,0,102,0,14,0,0,0,0,0,1,94,1,0,0,0,90,50,1,0,0,0,0,0,0,0,0,0,0,1000,4
1,0,0,0,0,2259,1,0,0,0,0,0,0,0,217,0,16,0,0,0,0,0,1,216,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,1,200,1
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,126,0,1,0,0,0,0,0,1,124,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,0
0,0,1,0,0,2261,1,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,1,3,0,0,0,1,90,20,0,0,0,0,0,0,0,1,0,0,0,980,5
0,0,1,0,0,3386,0,0,1,0,0,0,0,0,289,0,14,0,0,0,0,0,1,276,1,0,0,0,90,20,1,0,0,0,0,0,0,0,0,0,0,1000,2
0,1,0,0,0,3427,0,0,1,0,0,0,0,0,215,0,14,0,0,0,0,0,1,201,1,0,0,0,90,5,0,0,1,0,0,0,0,0,0,0,0,728,2
0,0,0,0,1,2997,0,0,0,0,0,0,1,0,217,1,19,1,0,0,0,0,0,216,0,0,0,1,50,6,0,0,0,0,0,1,0,0,0,0,0,320,2
0,0,1,0,0,1458,0,0,1,0,0,0,0,0,222,0,22,0,0,0,0,0,1,216,1,0,0,0,90,40,1,0,0,0,0,0,0,0,0,0,0,960,2
